title,content,vote,comment
 주점 , 저희 학교 주점 안 하죠ㅠㅠ? , 0 , 4 
 이게 축제지 , 쌌다 브로 , 1 , 0 
 가브리엘관 문 닫히는 시간 , 가브리엘관에 사물함 써서 그러는데 문 언제 닫히는지 아는 사람? , 0 , 0 
 지금 누구 와있나요??? , ㅈㄱㄴ , 0 , 1 
 호옥시 윤하님 지금 공연중이시니 , ㅈㄱㄴ... , 0 , 2 
 학교돕바 , 언제 살수있나요 , 0 , 1 
 윤하 언제 어디서 볼 수 있나요? , ㅈㄱㄴ , 0 , 2 
 재무계산기 파실 분 계신가요?!!! , 내일 바로 거래 희망합니다 , 0 , 2 
 휴강 실험? , 금요일휴강실험도 쉬어? , 0 , 2 
 축제공연 외부인도 입장가능한가요? , 엄마가 윤하 팬이샤사 보고싶어 하시든데ㅜㅜ , 0 , 2 
 아니 무슨 연습 처하길래 , 마이크 켜고 하냐 실외에서  수업시간에도 들리더만 시끄럽게 , 0 , 2 
 PR 글쓰기와실무 9월 23일 녹음본 , 혹시 있으신 분 보내주시면 제가 사례하겠습니다ㅜㅜ! , 0 , 0 
 재무계산기 어디서 파는지 아는 사람있어? , 도와주셈 , 0 , 0 
 와이파이 ㅅㅂ거 , 지랄맞네 진짜 절대 안고쳐 좆수회새끼들 , 7 , 0 
 최ㅇ민씨 우정관 4층 화장실 카드 지갑 두고 가셨어요 , 있던 그 자리에 카드만 빼서 사진 찍었습니다. 불편하시다면 죄송합니다. , 0 , 0 
 오늘 엑스원 왓어? , 엑스원 본 사람? , 0 , 4 
 가수들 언제와??? , 오늘 내일 가수들 언제 와? , 0 , 1 
 전자출결 , 깜빡하면 어디로 가야돼?? ㅠ , 0 , 2 
 성성으로 학점 채워도 국장 인정됨? , 알려죠 ㅜㅜ , 0 , 1 
 로욜라 어플 튕김 , 아이폰 쓰는데 로욜라도서관 어플 열람실 자리 누르면 튕기는데 저만 그런가요? 어플 삭제하고 다시 깔아봐도 똑같네요 , 0 , 3 
 이번주 금컴실 수업하는거 맞지? , ㅇ , 0 , 1 
 네트워크 사회와 미디어 녹본구합니다!! , 9월 25일자 네사 수업 녹음본 구해요ㅜㅜ!! 사례하겠습니다 쪽지주세요! , 0 , 0 
 대학생 들고다니기 좋은 물통 추천 , 해주세요 , 0 , 7 
 사물함 , 사물함 자진철거 안하고 자물쇠로 계속 잠겨 있으면 어떡해야 됨??ㅜㅜ , 0 , 4 
 신촌 고깃집 , 5-6명 가는데 혹시 맛있는곳 있나요? 삼겹 갈비 소 모두 상관없으니 미슐랭 여러분들의 베스트 몇군데를 추천해주세요!! , 0 , 8 
 대학수학 , 연습문제 질문 지금 시간에 받아주실 분은 안 계시겠죠? ?? , 0 , 4 
 내일 수업 없어?? , 내일 5교시 수업있는데 안가도돼?!? 아니면 금욜만이야?!! , 0 , 2 
 경제 , 혹시 d맞나요?? , 0 , 8 
 전현배 교수님 경2 과제 , 다들 다 했냐? , 0 , 2 
 유재석 , 존나 잘생겼다 , 0 , 5 
 아까 , 동아리부스에서 있으시던 분 넘 착하고 예쁘게 생기셔서 계속 기억에 남는다 , 0 , 2 
 인쇄 , 1교시전에 인쇄할수있는데있나요? , 0 , 6 
 이기진 교수님 시험 범위 알려주세요ㅜㅜ , 제목 그대로 입니다ㅜㅜ 이 모자란 학생에게 자비를 배푸소서.... , 0 , 5 
 축제 시간 , 대충 일정이랑 시간은 알려줘야되는거 아니냐 연예인 시간 감춘다고 ㅈㄴ 다 감추면 축준단만의 축제지  학교 축제냐  학교 돈으로 축준단이 지들 보 , 17 , 7 
 내일 일홉있나요 , ?? , 0 , 0 
 대학수학 (청문각) 답지 어디서 구할 수 있나요? , 제곧내입니다ㅜ , 0 , 2 
 서피 , 24시간 인가요? , 0 , 1 
 김영수 교수님 현북정 듣는 친구들아 , 내가 수업을 빠져서 그러는데 연극 꼭 보러가야하는거냐? , 0 , 9 
 축제때 휴강 , 그런거 없나요?? , 0 , 2 
 201X0318 서X재 학생 , J307호에 USB 놓고 갔으니 찾아가세요. 본체에 꽂혀 있습니다. , 0 , 1 
 영어 스터디원 모집 (GRE) , 혹시 GRE 공부하고 있거나 이후에 봐야하는 사람중에 10월 한달동안 스터디 같이 할 사람있어? , 0 , 3 
 내일 윤하 , 내일 윤하 몇시에와???? , 0 , 2 
 신의 탑 존나 재밌네 , 오늘 정주행 시작했는데(참고로 라헬이랑 비올레 이미 스포 당하고 봤음) 개꿀잼이네 , 0 , 4 
 개천절 한글날에 수업하나 , 설마설마 , 0 , 5 
 여기 망함? , ㅇ? , 0 , 1 
 올해는 경영대 돕바 공구 없나요ㅠㅠ , 새내기때 안 산거 후회중 흑흑 , 0 , 0 
 그래서 , 내일 내일모레 쉬는게 몇교시임? 금요일 5교시 말교는 교수님한테 확답들은게 없는데 , 0 , 2 
 망했다ㅠㅠ , 퀴즈 벼락치기하느라 어제 6시에 잤는데 늦잠자서 5분풀고냄ㅠㅠ 밥맛이 없다 흑 , 0 , 3 
 지금 , 지금 제이관 앞에서 여자분이 부르시는 노래 뭐야?? 너무 좋다ㅠㅠ , 0 , 2 
 홍광헌교수님 재무관리 너무 어려워요 , 시발 좃댓음 나만 못알아듣는듯 , 0 , 4 
 빈지노 , 몇시에오는지 아는사람ㅜㅜㅜㅡ , 0 , 2 
 도룩 미시 조교님 연락처나 메일좀 , 도룩 미시 조교님 메일주소있는사람 , 0 , 0 
 fa받고 드랍할수있나여?! , fa받아도 드랍기간에 드랍 가능? , 0 , 3 
 일물2 , 이기진교수님 내일 과제 있나요?? , 0 , 3 
 일화 서원석 교수님 , 과제 한번 못 냈는데 이거 타격 큰가요...ㅠㅠㅠㅜㅠㅜㅜ , 0 , 2 
 이번 축제 공연때... , 학생존이랑 일반존(?)이랑 따로 있어요...? , 0 , 1 
 니네 하리보 좋아하냐?? , 나는 왜 왕꿈틀이나 마이구미가 더 맛있지 서양 문물이라 해서 한번 먹어봤는데 딱딱하고 맛없더라 , 0 , 8 
 신체검사.... , 신검 받으러 가는거 봉사실에 말해야 되나???? , 0 , 2 
 프린트 , 지금 이 시간에 학교 근처 프린트 할 수 있는 곳 좀 알려줘ㅜㅠ , 0 , 2 
 이영훈 교수님 경통 , 퀴즈 계산기 가져가도 된다고 하셨나..? , 0 , 2 
 컴실2 , 컴실2 2주차 내용 중에 막히는 부분이 있어서 보고서쓰는데 어려움을 겪고 있는데 혹시 도와줄 분 없나요..? 독강이라 물어볼 사람도 없어ㅜ , 0 , 1 
 일화실2 최저학점 B- 맞나요? , C D 받은 사람 있나요? , 0 , 6 
 노고체전 일정 , 노고체전 일정 어디나와있어? , 0 , 1 
 알고 싶다... ," 혹시 자기 여친 아님 남친이 자기 가족 자랑하고, 가족이랑 친한 거 강조하는 사람 있어? 여: 뭐해? 남: 나 지금 세상에서 제일 예쁜 사람이랑 ", 0 , 15 
 안태현 교수님 경원퀴즈 , 퀴즈 내일이야? , 0 , 0 
 로욜라 도서관 책 대출 , 우리 도서관 대출 예약같은 거 앱으로 못해여? 예전에 비슷하게 해본듯한데 기억이 안나서요 그 1관 1층가면 학생증 찍고 바로 찾을 수 잌ㅅ게 하 , 0 , 2 
 본관이 어디에요?? , 본관 4층 소회의실?? 이 어디인가요ㅠㅠ , 0 , 3 
 경원 안태현 교수님 필기 구합니다 , 지금까지 교수님이 ppt 수업하시면서 빈칸 필기하신것과 누락된 부분 사진 찍은거 구해요. 적절한 사례하겠습니다. , 0 , 2 
 할거 추천좀... , 군대서 할거 추천좀해줘...ㅠㅠ , 0 , 9 
 미팅가고싶다 , 진짜진짜 미팅가고 싶다 ㅠㅠ , 0 , 14 
 송의영교수님 경투과제 , 경투과제 올라와있나요? 아니면 공지만하신건가요?ㅠ , 0 , 3 
 제이열 스탠드불 , 제이열 스탠드 불 어떠케 켜요...? , 0 , 3 
 경영학부 행정팀에서 , 호치케스 쓸수있나요?? ㅠㅠ , 1 , 1 
 고양이가 나비나 메뚜기 먹을 수도 있는건가요..?? , 날개 부스러기 남아있는거 보고 식-겁했네요......... , 0 , 6 
 신촌에 괜찮은 정신병원 아는사람? , ㅠㅠ괜찮은데 있을까 세브란스는 너무 비싸고.. , 0 , 8 
 이영훈 교수님 경통.. , 큰일났다 수업 안 듣다가 오늘부터 들어야지 하니까 뭔 말인지 하나도 모르겠어 .. 계속 그쵸? 하시는데 안 그럼 ㅠㅠ 퀴즈 있는 것도 오늘 알았 , 1 , 4 
 이강오 교수님 경수기 , 퀴즈  성적에 반영 안되는거맞아요? , 1 , 0 
 우리 축제때 가수 누구와? , 언제와? , 0 , 3 
 신촌에 신문 파는 곳 , 있나요? 지면을 보고싶은데 혹시 파는 곳이 있나 해서요... , 0 , 3 
 서강고 체육복 나도갖고싶다 , 팔사람 없나요 ㅠ , 0 , 3 
 금요일에 J관 몇시까지 여나요 , 축제 끝나고 사물함에서 책 찾아가려 하는데...! ㅜㅜ , 0 , 2 
 남자휴게실 에티켓 ," 문 열때 문이 끝까지 닫힐때까지 손잡이를 잡아주세요. 쾅소리 나는거 다들 아실텐데 쉬고있거나, 특히 자고있는 학우들에게 피해가 갑니다. 배려하며 ", 4 , 3 
 아;; ;엠마오 김치에서 애벌레 나옴 , 훌륭한 단백질 공급원이라 생각하고 먹음되냐? , 1 , 11 
 축구동아리 매니저... , 축구동아리 매니저 하는 일이뭐야? 여자만 뽑아? 남잔데 하고싶은데 안뽑아주려나... , 0 , 3 
" 안녕하세요, 서강학보입니다! "," 안녕하세요, 서강대학교 학내 언론사 서강학보입니다. 이번 서강학보 기획면에서는 대학생들의 스마트폰 의존도에 관해 다룰 예정이며, 이와 관련하여  ", 0 , 0 
 마관 열람실 , 경영학과 아닌사람도쓸수있나여? , 0 , 2 
 이덕환 교수님 자연과 인간 , 이번주 목요일 휴강 맞나요?? , 0 , 2 
 수업 옆자리 앉는다고 , 수업 옆자리 앉는다 = 친한척 해도 된다  라고  착각하지 마세요.  인사 정도는 할 수 있어도 썸 탄다고 착각 제발좀 ;ㅠ; 그리고 향수 냄새 , 2 , 7 
 우리학교는 한글자로 못줄여? , 서울대 샤대 연고대 성대 한양대는 한대라고 부르는건 못봤지만 한대부고 생각하면 그리 이상하진 않은듯 우리학교는 어떻게 부르지.. , 1 , 14 
 프린트 , 교내 컬러프린트 되는 곳이 어디 어디 있나요?! , 0 , 1 
 안태현 교수님 경원 퀴즈 , 수요일에 보는거야 금요일에 보는거야 , 0 , 0 
 벼룩시장에 몇모금 마신 양주 파는거 에바야? , 운동해서 어짜피 술 못 마시는데 아까워서 팔려구ㅠ , 0 , 9 
 수강취소서 , 강의 시작때나 끝날때쯤에 가서 싸인받으면됨? 교수님 얼굴 보기 죄송한데 어떡하지 처음이라 잘모르겠어 ㅜㅜ 알려줘 , 0 , 3 
 출결 5퍼인 수업 결석 ㅣ번 , 지장 커 안 커? , 0 , 8 
 강의실 대여 , 2명도 가능? , 0 , 6 
 성성18회차와 다른 회차와 바꿉니다ㅜ , 성성 18회차랑 20회차 이후랑 바꾸실분 급구합니다ㅜㅜ 연락주세요ㅜㅜ , 0 , 1 
 학교운동장 크기 , 한바퀴 몇m인지 아는 사람? , 0 , 2 
 서강합창단 , 동아리 어때? 분위기라든지 뭐 그런거 알려줄사람! , 0 , 1 
 이번에 피트 본 사람 있냐?? , 다들 잘 봤냐? , 0 , 7 
 ㄱㅎㅈ교수님 미적분학 필기 , 김현정 교수님 미적분학2  9/18일 필기 구해요ㅠㅜ 원하시는 기프티콘으로 사례합니다 도와주세요ㅠㅠ , 0 , 1 
 ??메이플 오픈톡?? , 혼자 메이플하기 심심하신 분들 오셔서 같이 떠들어요!! 오픈챗 이름 : 서강 메이플 (알바트로스 있는 톡방) 코드 : sodam55 닉 양식 : , 0 , 3 
 경2 질문있습니다. , 4번문제 GDP 투자관련 문제인데 이거 답 뭔가요? 왜 abc다 맞는보기처럼 느껴지지? , 0 , 3 
 경제학 교재 추천해주세요 , 경제학을 혼자서 독학하려고 합니다. 지금은 경제학원론 맨큐로 독학하고 있어요. 혹시 미시경제학 거시경제학도 경영학원론 독학하고 싶은대 어느 교재 , 0 , 1 
 푸드트럭 닭꼬치 먹지마.. , 닭고기 자체가 상했음 ㅠ 브웩 뱉었다 , 2 , 4 
 6학기 15학점 어떻게생각하시나요 , 이번학기 18듣는중인데 한과목이 도저히 이해도 안되고 전필도 아니라 맘같아선 걍 드랍하고싶은데.. 6학기중인데 15면 나중에 힘들까요? , 0 , 3 
 이기진 교수님 물리2 시험문제 , 족보있으신분 쪽지주세요ㅜㅜㅜㅜㅜ , 2 , 3 
 운영체제 듣는 타과생인데 선수를 자료구조밖에 안 들었는데 도움 좀 , 수업부터 실습까지 따라가기 정말 힘든데  지금 드랍할 수 있는 상황은 전혀 안 돼서.. 혹시 따라가는 데 도움 될 만한 인터넷강의나 책 추천해줄 , 0 , 0 
 성성 변경 , 이메일로 신청일자 취소하고 다른일자 대기열에 넣어달라고 하면 가능한가요? , 0 , 1 
 드랍 , 더 비트 , 0 , 3 
 서강대학교 주차장 , 서강대학교 주차장 재학생도 똑같이 주차요금 내야하나요? 학생증 보여준다던지 그래도 주차요금 내야겠죠..?? , 0 , 4 
 수강취소 , 아니 수강취소 문서 제출한디 2주가 넘어가는데 아직도 취소가 안되있네;; 이거 원래 이렇게 느리게 처리돼? , 0 , 1 
 경원 안태현 교수님 필기 구해요 , 지금까지 필기하신 내용 좀 보여주세요 ㅠㅠ 적절한 사례 하겠습니다 , 0 , 0 
 지금 들어갈수있는 사진동아리 없나요 , 연합동아리나 학교동아리나 없을까요 , 0 , 0 
 최용운 종세문 답사 , 전원이 다 가야 함? 인증샷도 내야 하나? , 0 , 3 
 오늘 과잠 가능? , 가느으응? , 0 , 5 
 토플 공부 , 리딩 부분 노트테이킹 하면서 푸는게 나아? 스피킹 교재 추천해주라ㅠㅜ 너무 막막하네 , 0 , 4 
 조국딸이 입시문제가 있든없든 , 그게 법무부장관하는거랑 무슨상관인지 모르겠다 법무부장관이라는 자리는 법에 대해 잘 알고 조직을 잘 이끌 수 있으면 되는건데 대부분의 학생들이 수 , 6 , 22 
 킹익이고 정신병 경력있으면 거르는게 답이냐 , 외관은 멀쩡한거 같던데 , 0 , 9 
 황국재 교수님 관리회계 퀴즈 , 언제임??ㅠㅠ하루 빠졌는데 그 때 공지하셨나... , 0 , 3 
 파이썬 꿀팁 알려드림 ," 개발 툴을 기본 3.7idle말고 sublime text3나 pycharm(학교 인증시 공짜)을 쓰면 괄호나 ', "" 입력하면 동시에 양쪽 둘다 ", 1 , 4 
" 경2과제하느라 힘들었다,, ", 그래도 구글에 하나하나 치면  답은 확인할 수 있어서 다행이닿 , 0 , 8 
 축제관련! ," 우리 축제때 구역이 서강대생전용, 외부인 이렇게 나눠져있는거야? 아니면 그냥 먼저입장 시켜주는거야? 그리고 1학기축제때 공연언제시작했어? 이번엔 ", 0 , 1 
 요즘 너무 무료하다 , .. , 0 , 2 
 내가 투표하면서도 , 좆도 모르면서 투표하는게 미안하다 , 0 , 17 
 거원석 교수님 일화2 14장 과제 , 내가 아는대로면 수요일까지 제출인데 이거 맞음? , 0 , 2 
 R관 주말에 열려있나요 , ㅜㅜㅠㅜㅜㅜㅜㅠ시발!!!ㅜㅠㅠㅜ사물함에 과제 넣어두고 왔는데ㅜㅜㅜㅜ , 0 , 4 
 재수강해서 , 저번보다ㅜ이번 더 못보면 더 낮은걸로 반영됨? , 0 , 3 
 비프관 교재 , 답지 어디서 구할 수 있을까... 아무리 뒤져도 안 나온다ㅠㅠ , 0 , 1 
 ㅈㅎㅂ 교수님 경투 , 한심하겠지만 수업이 귀에 안들어와서 거의 카톡만 하는데..ㅠㅜ 우리 과제&amp;미니테스트 내가 알고 있는게 맞는지 확인해줄 후 잇으까.. 1. 과제는 , 0 , 5 
 김지현 대수 교수님 , 족보 있으신분있나요 , 0 , 0 
 재수강하는건 학점에 포함이 안 되나요? , 제가 18학점을 지금 듣는데 재수강하는 과목이 3학점이거든요 그럼 이번학기 이수학점이 15학점으로 나오나요? 아니면 18학점인가요ㅜ , 0 , 6 
 제본된 책은 어떻게 구하는거?? , 파일 구해서 직접 뽑는 건가?? 아님 복사집에서 해줘?? , 0 , 1 
 다음 축제 때 왔으면 하는 가수는? ," 안녕하세요, 서강대학교 학내 언론사 서강학보입니다. 서강학보에서는 매 호 10면 '서강인에게 물었습니다'라는 코너에서 학우들의 다양하고 솔직한  ", 2 , 54 
 학교 헬스장 있어요? , 있어요?  있으면 어디에..? , 0 , 5 
 웹메일 비밀번호 찾으려면 , 분실한 비밀번호를 찾으려면 환경설정에서 비밀번호를 입력하고 들어가서 바꾸라는데 이게 무슨 말이지? 혹시 어떻게 바꾸는지 아시는분? , 0 , 1 
 내년 1월에 일본여행가는거 쌉에바겠지? , 시국이 시국인데 , 2 , 13 
" 스포츠마케팅 수업 들으시는분,, "," 스포츠마케팅 수업 들으시는 분들 경기 뭐 보러가시나요,, ㅠㅠ ", 0 , 1 
 일반물리2 책 삽니다. , 쪽지주세요 , 0 , 0 
 2학점 강의는 몇번 빠져야 FA나와요? , 3번이죠? , 0 , 1 
 모쏠 서럽다 정말 ," 올해 23살 8000일 한달 앞둔 모쏠인데 진짜 주위 친구들 다 나빼고 연애하거나 연애 경험 있고 길 지나가는 커플만 봐도, 연애라는 단어만 들 ", 2 , 19 
 빌리 아일리시 존나좋아ㅜㅜㅜㅜㅜㅠ , bellyache듣고 빠졌음... , 0 , 5 
 졸업유예해도 졸업사진 찍어야됨? , 졸업유예는 언제 신청하는거야 , 0 , 2 
 1 , 슈 , 0 , 0 
 공대 2학년 , 이제와서 편입준비하긴 늦나?? , 0 , 2 
 미적2 물리2 교재 삽니다 , 미적2  물리2 교재사요 쪽지주숑 , 0 , 0 
 오늘 철인 5교시 녹음본 구해요 , 사례하겠습니다 ㅠㅠ , 0 , 0 
 오늘 뚜레주르 , 빵 상자 가지고 있는 사람 많던데 어디서 받은거이요???! 나도 받고싶엇눈딩 ㅠㅠ , 0 , 1 
 다산관 지하는 왜 DB임? , DB관이 따로 있는줄 알았자너 , 0 , 9 
 요즘 보면 생각나는 명언 , 이 나라의 중심을 지키고 있는것입니까.. , 16 , 16 
 다들 술쳐먹고 뭐하나씩 놔두고왔나보네 , 인싸 새끼들...ㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷ , 3 , 3 
